state,year,date,age,ethnicity,population
Sabah,2020,2020-01-01,15-19,Other Citizen,3.4
Sabah,2020,2020-01-01,15-19,Other Non-Citizen,92.7
Sabah,2020,2020-01-01,20-24,Bumi Malay,15.8
Sabah,2020,2020-01-01,20-24,Bumi Other,197.3
Sabah,2020,2020-01-01,20-24,Chinese,19.2
Sabah,2020,2020-01-01,20-24,Indian,0.6
Sabah,2020,2020-01-01,20-24,Other Citizen,3.3
Sabah,2020,2020-01-01,20-24,Other Non-Citizen,113.4
Sabah,2020,2020-01-01,25-29,Bumi Malay,16.9
Sabah,2020,2020-01-01,25-29,Bumi Other,202.6
Sabah,2020,2020-01-01,25-29,Chinese,20.8
Sabah,2020,2020-01-01,25-29,Indian,0.7
Sabah,2020,2020-01-01,25-29,Other Citizen,3.8
Sabah,2020,2020-01-01,25-29,Other Non-Citizen,129.5
Sabah,2020,2020-01-01,30-34,Bumi Malay,22.9
Sabah,2020,2020-01-01,30-34,Bumi Other,176.5
Sabah,2020,2020-01-01,30-34,Chinese,20.5
Sabah,2020,2020-01-01,30-34,Indian,0.5
Sabah,2020,2020-01-01,30-34,Other Citizen,3.7
Sabah,2020,2020-01-01,30-34,Other Non-Citizen,78.5
Sabah,2020,2020-01-01,35-39,Bumi Malay,19.9
Sabah,2020,2020-01-01,35-39,Bumi Other,170.1
Sabah,2020,2020-01-01,35-39,Chinese,20.8
Sabah,2020,2020-01-01,35-39,Indian,0.4
Sabah,2020,2020-01-01,35-39,Other Citizen,3.7
Sabah,2020,2020-01-01,35-39,Other Non-Citizen,61.3
Sabah,2020,2020-01-01,40-44,Bumi Malay,13.5
Sabah,2020,2020-01-01,40-44,Bumi Other,117.4
Sabah,2020,2020-01-01,40-44,Chinese,16.4
Sabah,2020,2020-01-01,40-44,Indian,0.3
Sabah,2020,2020-01-01,40-44,Other Citizen,3
Sabah,2020,2020-01-01,40-44,Other Non-Citizen,41.2
Sabah,2020,2020-01-01,45-49,Bumi Malay,10.9
Sabah,2020,2020-01-01,45-49,Bumi Other,101
Sabah,2020,2020-01-01,45-49,Chinese,14.7
Sabah,2020,2020-01-01,45-49,Indian,0.2
Sabah,2020,2020-01-01,45-49,Other Citizen,2.5
Sabah,2020,2020-01-01,45-49,Other Non-Citizen,26.1
Sabah,2020,2020-01-01,50-54,Bumi Malay,8.6
Sabah,2020,2020-01-01,50-54,Bumi Other,87.8
Sabah,2020,2020-01-01,50-54,Chinese,13.9
Sabah,2020,2020-01-01,50-54,Indian,0.2
Sabah,2020,2020-01-01,50-54,Other Citizen,1.9
Sabah,2020,2020-01-01,50-54,Other Non-Citizen,16.4
Sabah,2020,2020-01-01,55-59,Bumi Malay,7.6
Sabah,2020,2020-01-01,55-59,Bumi Other,72.6
Sabah,2020,2020-01-01,55-59,Chinese,14.3
Sabah,2020,2020-01-01,55-59,Indian,0.2
Sabah,2020,2020-01-01,55-59,Other Citizen,1.5
Sabah,2020,2020-01-01,55-59,Other Non-Citizen,9
Sabah,2020,2020-01-01,60-64,Bumi Malay,4.8
Sabah,2020,2020-01-01,60-64,Bumi Other,60.6
Sabah,2020,2020-01-01,60-64,Chinese,12.4
Sabah,2020,2020-01-01,60-64,Indian,0.2
Sabah,2020,2020-01-01,60-64,Other Citizen,1.2
Sabah,2020,2020-01-01,60-64,Other Non-Citizen,5.5
Sabah,2020,2020-01-01,65-69,Bumi Malay,7.6
Sabah,2020,2020-01-01,65-69,Bumi Other,52.3
Sabah,2020,2020-01-01,65-69,Chinese,6.4
Sabah,2020,2020-01-01,65-69,Indian,0.2
Sabah,2020,2020-01-01,65-69,Other Citizen,1
Sabah,2020,2020-01-01,65-69,Other Non-Citizen,20.1
Sabah,2020,2020-01-01,70-74,Bumi Malay,3.7
Sabah,2020,2020-01-01,70-74,Bumi Other,28.8
Sabah,2020,2020-01-01,70-74,Chinese,4.3
Sabah,2020,2020-01-01,70-74,Indian,0.1
Sabah,2020,2020-01-01,70-74,Other Citizen,0.5
Sabah,2020,2020-01-01,70-74,Other Non-Citizen,9.2
Sabah,2020,2020-01-01,75-79,Bumi Malay,1.7
Sabah,2020,2020-01-01,75-79,Bumi Other,19.1
Sabah,2020,2020-01-01,75-79,Chinese,2.5
Sabah,2020,2020-01-01,75-79,Indian,0
Sabah,2020,2020-01-01,75-79,Other Citizen,0.3
Sabah,2020,2020-01-01,75-79,Other Non-Citizen,4.7
Sabah,2020,2020-01-01,80-84,Bumi Malay,0.3
Sabah,2020,2020-01-01,80-84,Bumi Other,10.2
Sabah,2020,2020-01-01,80-84,Chinese,1.3
Sabah,2020,2020-01-01,80-84,Indian,0
Sabah,2020,2020-01-01,80-84,Other Citizen,0.2
Sabah,2020,2020-01-01,80-84,Other Non-Citizen,3
Sabah,2020,2020-01-01,85 and above,Bumi Malay,0.3
Sabah,2020,2020-01-01,85 and above,Bumi Other,9.1
Sabah,2020,2020-01-01,85 and above,Chinese,0.5
Sabah,2020,2020-01-01,85 and above,Indian,0
Sabah,2020,2020-01-01,85 and above,Other Citizen,0.1
Sabah,2020,2020-01-01,85 and above,Other Non-Citizen,4.4
Sabah,2021,2021-01-01,0-4,Bumi Malay,33.8
Sabah,2021,2021-01-01,0-4,Bumi Other,159.2
Sabah,2021,2021-01-01,0-4,Chinese,11.5
Sabah,2021,2021-01-01,0-4,Indian,0.4
Sabah,2021,2021-01-01,0-4,Other Citizen,4
Sabah,2021,2021-01-01,0-4,Other Non-Citizen,71.5
Sabah,2021,2021-01-01,15-19,Bumi Malay,42.2
Sabah,2021,2021-01-01,15-19,Bumi Other,197.1
Sabah,2021,2021-01-01,15-19,Chinese,19.3
Sabah,2021,2021-01-01,15-19,Indian,0.6
Sabah,2021,2021-01-01,15-19,Other Citizen,3.3
Sabah,2021,2021-01-01,15-19,Other Non-Citizen,89.1
Sabah,2021,2021-01-01,20-24,Bumi Malay,26.7
Sabah,2021,2021-01-01,20-24,Bumi Other,189.7
Sabah,2021,2021-01-01,20-24,Chinese,18.7
Sabah,2021,2021-01-01,20-24,Indian,0.6
Sabah,2021,2021-01-01,20-24,Other Citizen,3.2
Sabah,2021,2021-01-01,20-24,Other Non-Citizen,109.1
Sabah,2021,2021-01-01,25-29,Bumi Malay,21.4
Sabah,2021,2021-01-01,25-29,Bumi Other,196.8
Sabah,2021,2021-01-01,25-29,Chinese,20.6
Sabah,2021,2021-01-01,25-29,Indian,0.7
Sabah,2021,2021-01-01,25-29,Other Citizen,3.6
Sabah,2021,2021-01-01,25-29,Other Non-Citizen,124.6
Sabah,2021,2021-01-01,30-34,Bumi Malay,28.5
Sabah,2021,2021-01-01,30-34,Bumi Other,175.4
Sabah,2021,2021-01-01,30-34,Chinese,20.4
Sabah,2021,2021-01-01,30-34,Indian,0.5
Sabah,2021,2021-01-01,30-34,Other Citizen,3.6
Sabah,2021,2021-01-01,30-34,Other Non-Citizen,75.5
Sabah,2021,2021-01-01,35-39,Bumi Malay,26.7
Sabah,2021,2021-01-01,35-39,Bumi Other,168.9
Sabah,2021,2021-01-01,35-39,Chinese,21.2
Sabah,2021,2021-01-01,35-39,Indian,0.5
Sabah,2021,2021-01-01,35-39,Other Citizen,3.7
Sabah,2021,2021-01-01,35-39,Other Non-Citizen,58.9
Sabah,2021,2021-01-01,40-44,Bumi Malay,18.6
Sabah,2021,2021-01-01,40-44,Bumi Other,122.2
Sabah,2021,2021-01-01,40-44,Chinese,17.2
Sabah,2021,2021-01-01,40-44,Indian,0.4
Sabah,2021,2021-01-01,40-44,Other Citizen,3.2
Sabah,2021,2021-01-01,40-44,Other Non-Citizen,39.6
Sabah,2021,2021-01-01,45-49,Bumi Malay,14.1
Sabah,2021,2021-01-01,45-49,Bumi Other,100.3
Sabah,2021,2021-01-01,45-49,Chinese,14.8
Sabah,2021,2021-01-01,45-49,Indian,0.3
Sabah,2021,2021-01-01,45-49,Other Citizen,2.4
Sabah,2021,2021-01-01,45-49,Other Non-Citizen,25.1
Sabah,2021,2021-01-01,50-54,Bumi Malay,11.2
Sabah,2021,2021-01-01,50-54,Bumi Other,87.7
Sabah,2021,2021-01-01,50-54,Chinese,13.9
Sabah,2021,2021-01-01,50-54,Indian,0.2
Sabah,2021,2021-01-01,50-54,Other Citizen,2
Sabah,2021,2021-01-01,50-54,Other Non-Citizen,15.7
Sabah,2021,2021-01-01,55-59,Bumi Malay,10.1
Sabah,2021,2021-01-01,55-59,Bumi Other,72.9
Sabah,2021,2021-01-01,55-59,Chinese,14.2
Sabah,2021,2021-01-01,55-59,Indian,0.2
Sabah,2021,2021-01-01,55-59,Other Citizen,1.6
Sabah,2021,2021-01-01,55-59,Other Non-Citizen,8.6
Sabah,2021,2021-01-01,60-64,Bumi Malay,6.7
Sabah,2021,2021-01-01,60-64,Bumi Other,60.7
Sabah,2021,2021-01-01,60-64,Chinese,12.7
Sabah,2021,2021-01-01,60-64,Indian,0.2
Sabah,2021,2021-01-01,60-64,Other Citizen,1.3
Sabah,2021,2021-01-01,60-64,Other Non-Citizen,5.3
Sabah,2021,2021-01-01,65-69,Bumi Malay,8.6
Sabah,2021,2021-01-01,65-69,Bumi Other,52.3
Sabah,2021,2021-01-01,65-69,Chinese,7.3
Sabah,2021,2021-01-01,65-69,Indian,0.2
Sabah,2021,2021-01-01,65-69,Other Citizen,1
Sabah,2021,2021-01-01,65-69,Other Non-Citizen,19.3
Sabah,2021,2021-01-01,70-74,Bumi Malay,4.7
Sabah,2021,2021-01-01,70-74,Bumi Other,30.2
Sabah,2021,2021-01-01,70-74,Chinese,4.4
Sabah,2021,2021-01-01,70-74,Indian,0.1
Sabah,2021,2021-01-01,70-74,Other Citizen,0.6
Sabah,2021,2021-01-01,70-74,Other Non-Citizen,8.9
Sabah,2021,2021-01-01,75-79,Bumi Malay,2.5
Sabah,2021,2021-01-01,75-79,Bumi Other,19.1
Sabah,2021,2021-01-01,75-79,Chinese,2.6
Sabah,2021,2021-01-01,75-79,Indian,0.1
Sabah,2021,2021-01-01,75-79,Other Citizen,0.4
Sabah,2021,2021-01-01,75-79,Other Non-Citizen,4.5
Sabah,2021,2021-01-01,80-84,Bumi Malay,0.3
Sabah,2021,2021-01-01,80-84,Bumi Other,10.6
Sabah,2021,2021-01-01,80-84,Chinese,1.2
Sabah,2021,2021-01-01,80-84,Indian,0
Sabah,2021,2021-01-01,80-84,Other Citizen,0.2
Sabah,2021,2021-01-01,80-84,Other Non-Citizen,2.9
Sabah,2021,2021-01-01,85 and above,Bumi Malay,0.3
Sabah,2021,2021-01-01,85 and above,Bumi Other,9
Sabah,2021,2021-01-01,85 and above,Chinese,0.2
Sabah,2021,2021-01-01,85 and above,Indian,0
Sabah,2021,2021-01-01,85 and above,Other Citizen,0.1
Sabah,2021,2021-01-01,85 and above,Other Non-Citizen,4.2
Sabah,2022,2022-01-01,0-4,Bumi Malay,33.7
Sabah,2022,2022-01-01,0-4,Bumi Other,154.2
Sabah,2022,2022-01-01,0-4,Chinese,9.6
Sabah,2022,2022-01-01,0-4,Indian,0.4
Sabah,2022,2022-01-01,0-4,Other Citizen,4.6
Sabah,2022,2022-01-01,0-4,Other Non-Citizen,70.1
Sabah,2022,2022-01-01,15-19,Bumi Malay,37.2
Sabah,2022,2022-01-01,15-19,Bumi Other,202.7
Sabah,2022,2022-01-01,15-19,Chinese,21.9
Sabah,2022,2022-01-01,15-19,Indian,0.6
Sabah,2022,2022-01-01,15-19,Other Citizen,3.2
Sabah,2022,2022-01-01,15-19,Other Non-Citizen,87.4
Sabah,2022,2022-01-01,20-24,Bumi Malay,32.1
Sabah,2022,2022-01-01,20-24,Bumi Other,190.3
Sabah,2022,2022-01-01,20-24,Chinese,18.1
Sabah,2022,2022-01-01,20-24,Indian,0.6
Sabah,2022,2022-01-01,20-24,Other Citizen,3.2
Sabah,2022,2022-01-01,20-24,Other Non-Citizen,107
Sabah,2022,2022-01-01,25-29,Bumi Malay,20.8
Sabah,2022,2022-01-01,25-29,Bumi Other,195.2
Sabah,2022,2022-01-01,25-29,Chinese,20.3
Sabah,2022,2022-01-01,25-29,Indian,0.6
Sabah,2022,2022-01-01,25-29,Other Citizen,3.5
Sabah,2022,2022-01-01,25-29,Other Non-Citizen,122.1
Sabah,2022,2022-01-01,30-34,Bumi Malay,27.1
Sabah,2022,2022-01-01,30-34,Bumi Other,181.4
Sabah,2022,2022-01-01,30-34,Chinese,20.4
Sabah,2022,2022-01-01,30-34,Indian,0.5
Sabah,2022,2022-01-01,30-34,Other Citizen,3.7
Sabah,2022,2022-01-01,30-34,Other Non-Citizen,74
Sabah,2022,2022-01-01,35-39,Bumi Malay,27.8
Sabah,2022,2022-01-01,35-39,Bumi Other,169.9
Sabah,2022,2022-01-01,35-39,Chinese,21.1
Sabah,2022,2022-01-01,35-39,Indian,0.5
Sabah,2022,2022-01-01,35-39,Other Citizen,3.6
Sabah,2022,2022-01-01,35-39,Other Non-Citizen,57.8
Sabah,2022,2022-01-01,40-44,Bumi Malay,20.2
Sabah,2022,2022-01-01,40-44,Bumi Other,132.8
Sabah,2022,2022-01-01,40-44,Chinese,18.2
Sabah,2022,2022-01-01,40-44,Indian,0.4
Sabah,2022,2022-01-01,40-44,Other Citizen,3.5
Sabah,2022,2022-01-01,40-44,Other Non-Citizen,38.8
Sabah,2022,2022-01-01,45-49,Bumi Malay,14.5
Sabah,2022,2022-01-01,45-49,Bumi Other,101.6
Sabah,2022,2022-01-01,45-49,Chinese,15
Sabah,2022,2022-01-01,45-49,Indian,0.3
Sabah,2022,2022-01-01,45-49,Other Citizen,2.4
Sabah,2022,2022-01-01,45-49,Other Non-Citizen,24.6
Sabah,2022,2022-01-01,50-54,Bumi Malay,11.6
Sabah,2022,2022-01-01,50-54,Bumi Other,89.4
Sabah,2022,2022-01-01,50-54,Chinese,13.9
Sabah,2022,2022-01-01,50-54,Indian,0.2
Sabah,2022,2022-01-01,50-54,Other Citizen,2.1
Sabah,2022,2022-01-01,50-54,Other Non-Citizen,15.4
Sabah,2022,2022-01-01,55-59,Bumi Malay,10.1
Sabah,2022,2022-01-01,55-59,Bumi Other,75.2
Sabah,2022,2022-01-01,55-59,Chinese,14
Sabah,2022,2022-01-01,55-59,Indian,0.2
Sabah,2022,2022-01-01,55-59,Other Citizen,1.7
Sabah,2022,2022-01-01,55-59,Other Non-Citizen,8.5
Sabah,2022,2022-01-01,60-64,Bumi Malay,7.1
Sabah,2022,2022-01-01,60-64,Bumi Other,61.8
Sabah,2022,2022-01-01,60-64,Chinese,12.9
Sabah,2022,2022-01-01,60-64,Indian,0.2
Sabah,2022,2022-01-01,60-64,Other Citizen,1.3
Sabah,2022,2022-01-01,60-64,Other Non-Citizen,5.2
Sabah,2022,2022-01-01,65-69,Bumi Malay,7.9
Sabah,2022,2022-01-01,65-69,Bumi Other,53.4
Sabah,2022,2022-01-01,65-69,Chinese,8.2
Sabah,2022,2022-01-01,65-69,Indian,0.2
Sabah,2022,2022-01-01,65-69,Other Citizen,1
Sabah,2022,2022-01-01,65-69,Other Non-Citizen,18.9
Sabah,2022,2022-01-01,70-74,Bumi Malay,5.4
Sabah,2022,2022-01-01,70-74,Bumi Other,33
Sabah,2022,2022-01-01,70-74,Chinese,4.4
Sabah,2022,2022-01-01,70-74,Indian,0.1
Sabah,2022,2022-01-01,70-74,Other Citizen,0.7
Sabah,2022,2022-01-01,70-74,Other Non-Citizen,8.7
Sabah,2022,2022-01-01,75-79,Bumi Malay,3
Sabah,2022,2022-01-01,75-79,Bumi Other,19.5
Sabah,2022,2022-01-01,75-79,Chinese,2.7
Sabah,2022,2022-01-01,75-79,Indian,0.1
Sabah,2022,2022-01-01,75-79,Other Citizen,0.4
Sabah,2022,2022-01-01,75-79,Other Non-Citizen,4.4
Sabah,2022,2022-01-01,80-84,Bumi Malay,0.6
Sabah,2022,2022-01-01,80-84,Bumi Other,11.2
Sabah,2022,2022-01-01,80-84,Chinese,1
Sabah,2022,2022-01-01,80-84,Indian,0
Sabah,2022,2022-01-01,80-84,Other Citizen,0.2
Sabah,2022,2022-01-01,80-84,Other Non-Citizen,2.8
Sabah,2022,2022-01-01,85 and above,Bumi Malay,0.3
Sabah,2022,2022-01-01,85 and above,Bumi Other,9
Sabah,2022,2022-01-01,85 and above,Chinese,0.2
Sabah,2022,2022-01-01,85 and above,Indian,0
Sabah,2022,2022-01-01,85 and above,Other Citizen,0.1
Sabah,2022,2022-01-01,85 and above,Other Non-Citizen,4.2
Sarawak,2017,2017-01-01,0-4,Bumi Malay,51.9
Sarawak,2017,2017-01-01,0-4,Bumi Other,102.1
Sarawak,2017,2017-01-01,0-4,Chinese,37.6
Sarawak,2017,2017-01-01,0-4,Indian,0.4
Sarawak,2017,2017-01-01,0-4,Other Citizen,1
Sarawak,2017,2017-01-01,0-4,Other Non-Citizen,6.4
Sarawak,2017,2017-01-01,15-19,Bumi Malay,62.7
Sarawak,2017,2017-01-01,15-19,Bumi Other,129.4
Sarawak,2017,2017-01-01,15-19,Chinese,55
Sarawak,2017,2017-01-01,15-19,Indian,0.7
Sarawak,2017,2017-01-01,15-19,Other Citizen,1
Sarawak,2017,2017-01-01,15-19,Other Non-Citizen,8.8
Sarawak,2017,2017-01-01,20-24,Bumi Malay,61.6
Sarawak,2017,2017-01-01,20-24,Bumi Other,127.5
Sarawak,2017,2017-01-01,20-24,Chinese,57
Sarawak,2017,2017-01-01,20-24,Indian,0.7
Sarawak,2017,2017-01-01,20-24,Other Citizen,0.6
Sarawak,2017,2017-01-01,20-24,Other Non-Citizen,39.8
Sarawak,2017,2017-01-01,25-29,Bumi Malay,57.9
Sarawak,2017,2017-01-01,25-29,Bumi Other,110.8
Sarawak,2017,2017-01-01,25-29,Chinese,52.1
Sarawak,2017,2017-01-01,25-29,Indian,0.7
Sarawak,2017,2017-01-01,25-29,Other Citizen,0.3
Sarawak,2017,2017-01-01,25-29,Other Non-Citizen,47.2
Sarawak,2017,2017-01-01,30-34,Bumi Malay,52.2
Sarawak,2017,2017-01-01,30-34,Bumi Other,92.4
Sarawak,2017,2017-01-01,30-34,Chinese,44.8
Sarawak,2017,2017-01-01,30-34,Indian,0.7
Sarawak,2017,2017-01-01,30-34,Other Citizen,0.3
Sarawak,2017,2017-01-01,30-34,Other Non-Citizen,28.2
Sarawak,2017,2017-01-01,35-39,Bumi Malay,42.2
Sarawak,2017,2017-01-01,35-39,Bumi Other,80
Sarawak,2017,2017-01-01,35-39,Chinese,39.4
Sarawak,2017,2017-01-01,35-39,Indian,0.5
Sarawak,2017,2017-01-01,35-39,Other Citizen,0.2
Sarawak,2017,2017-01-01,35-39,Other Non-Citizen,20.7
Sarawak,2017,2017-01-01,40-44,Bumi Malay,36.8
Sarawak,2017,2017-01-01,40-44,Bumi Other,79.4
Sarawak,2017,2017-01-01,40-44,Chinese,38.5
Sarawak,2017,2017-01-01,40-44,Indian,0.5
Sarawak,2017,2017-01-01,40-44,Other Citizen,0.2
Sarawak,2017,2017-01-01,40-44,Other Non-Citizen,11.1
Sarawak,2017,2017-01-01,45-49,Bumi Malay,35.2
Sarawak,2017,2017-01-01,45-49,Bumi Other,79.4
Sarawak,2017,2017-01-01,45-49,Chinese,39
Sarawak,2017,2017-01-01,45-49,Indian,0.5
Sarawak,2017,2017-01-01,45-49,Other Citizen,0.2
Sarawak,2017,2017-01-01,45-49,Other Non-Citizen,4.9
Sarawak,2017,2017-01-01,50-54,Bumi Malay,31.5
Sarawak,2017,2017-01-01,50-54,Bumi Other,72.2
Sarawak,2017,2017-01-01,50-54,Chinese,37.8
Sarawak,2017,2017-01-01,50-54,Indian,0.5
Sarawak,2017,2017-01-01,50-54,Other Citizen,0.2
Sarawak,2017,2017-01-01,50-54,Other Non-Citizen,2.4
Sarawak,2017,2017-01-01,55-59,Bumi Malay,25.5
Sarawak,2017,2017-01-01,55-59,Bumi Other,60.5
Sarawak,2017,2017-01-01,55-59,Chinese,35.6
Sarawak,2017,2017-01-01,55-59,Indian,0.4
Sarawak,2017,2017-01-01,55-59,Other Citizen,0.2
Sarawak,2017,2017-01-01,55-59,Other Non-Citizen,1.3
Sarawak,2017,2017-01-01,60-64,Bumi Malay,19.4
Sarawak,2017,2017-01-01,60-64,Bumi Other,47
Sarawak,2017,2017-01-01,60-64,Chinese,32
Sarawak,2017,2017-01-01,60-64,Indian,0.3
Sarawak,2017,2017-01-01,60-64,Other Citizen,0.2
Sarawak,2017,2017-01-01,60-64,Other Non-Citizen,1
Sarawak,2017,2017-01-01,65-69,Bumi Malay,13.8
Sarawak,2017,2017-01-01,65-69,Bumi Other,34.6
Sarawak,2017,2017-01-01,65-69,Chinese,23.4
Sarawak,2017,2017-01-01,65-69,Indian,0.2
Sarawak,2017,2017-01-01,65-69,Other Citizen,0.1
Sarawak,2017,2017-01-01,65-69,Other Non-Citizen,0.7
Sarawak,2017,2017-01-01,70-74,Bumi Malay,9.3
Sarawak,2017,2017-01-01,70-74,Bumi Other,25.7
Sarawak,2017,2017-01-01,70-74,Chinese,15.3
Sarawak,2017,2017-01-01,70-74,Indian,0.2
Sarawak,2017,2017-01-01,70-74,Other Citizen,0.1
Sarawak,2017,2017-01-01,70-74,Other Non-Citizen,0.4
Sarawak,2017,2017-01-01,75-79,Bumi Malay,5.6
Sarawak,2017,2017-01-01,75-79,Bumi Other,15.7
Sarawak,2017,2017-01-01,75-79,Chinese,10.2
Sarawak,2017,2017-01-01,75-79,Indian,0.1
Sarawak,2017,2017-01-01,75-79,Other Citizen,0
Sarawak,2017,2017-01-01,75-79,Other Non-Citizen,0.4
Sarawak,2017,2017-01-01,80-84,Bumi Malay,3.1
Sarawak,2017,2017-01-01,80-84,Bumi Other,10
Sarawak,2017,2017-01-01,80-84,Chinese,6.1
Sarawak,2017,2017-01-01,80-84,Indian,0.1
Sarawak,2017,2017-01-01,80-84,Other Citizen,0
Sarawak,2017,2017-01-01,80-84,Other Non-Citizen,0.3
Sarawak,2017,2017-01-01,85 and above,Bumi Malay,2.7
Sarawak,2017,2017-01-01,85 and above,Bumi Other,9.4
Sarawak,2017,2017-01-01,85 and above,Chinese,4.8
Sarawak,2017,2017-01-01,85 and above,Indian,0.1
Sarawak,2017,2017-01-01,85 and above,Other Citizen,0
Sarawak,2017,2017-01-01,85 and above,Other Non-Citizen,0.4
Sarawak,2018,2018-01-01,0-4,Bumi Malay,51.7
Sarawak,2018,2018-01-01,0-4,Bumi Other,99.6
Sarawak,2018,2018-01-01,0-4,Chinese,35.4
Sarawak,2018,2018-01-01,0-4,Indian,0.4
Sarawak,2018,2018-01-01,0-4,Other Citizen,0.9
Sarawak,2018,2018-01-01,0-4,Other Non-Citizen,5.7
Sarawak,2018,2018-01-01,15-19,Bumi Malay,63.6
Sarawak,2018,2018-01-01,15-19,Bumi Other,130.1
Sarawak,2018,2018-01-01,15-19,Chinese,54.5
Sarawak,2018,2018-01-01,15-19,Indian,0.7
Sarawak,2018,2018-01-01,15-19,Other Citizen,1.1
Sarawak,2018,2018-01-01,15-19,Other Non-Citizen,8.9
Sarawak,2018,2018-01-01,20-24,Bumi Malay,61.2
Sarawak,2018,2018-01-01,20-24,Bumi Other,127.3
Sarawak,2018,2018-01-01,20-24,Chinese,55.9
Sarawak,2018,2018-01-01,20-24,Indian,0.7
Sarawak,2018,2018-01-01,20-24,Other Citizen,0.7
Sarawak,2018,2018-01-01,20-24,Other Non-Citizen,40.1
Sarawak,2018,2018-01-01,25-29,Bumi Malay,59.3
Sarawak,2018,2018-01-01,25-29,Bumi Other,115.7
Sarawak,2018,2018-01-01,25-29,Chinese,54.5
Sarawak,2018,2018-01-01,25-29,Indian,0.7
Sarawak,2018,2018-01-01,25-29,Other Citizen,0.4
Sarawak,2018,2018-01-01,25-29,Other Non-Citizen,47.5
Sarawak,2018,2018-01-01,30-34,Bumi Malay,53
Sarawak,2018,2018-01-01,30-34,Bumi Other,95.7
Sarawak,2018,2018-01-01,30-34,Chinese,45.4
Sarawak,2018,2018-01-01,30-34,Indian,0.7
Sarawak,2018,2018-01-01,30-34,Other Citizen,0.3
Sarawak,2018,2018-01-01,30-34,Other Non-Citizen,28.4
Sarawak,2018,2018-01-01,35-39,Bumi Malay,45.1
Sarawak,2018,2018-01-01,35-39,Bumi Other,82.1
Sarawak,2018,2018-01-01,35-39,Chinese,40.6
Sarawak,2018,2018-01-01,35-39,Indian,0.6
Sarawak,2018,2018-01-01,35-39,Other Citizen,0.2
Sarawak,2018,2018-01-01,35-39,Other Non-Citizen,20.8
Sarawak,2018,2018-01-01,40-44,Bumi Malay,36.4
Sarawak,2018,2018-01-01,40-44,Bumi Other,78.1
Sarawak,2018,2018-01-01,40-44,Chinese,37.9
Sarawak,2018,2018-01-01,40-44,Indian,0.5
Sarawak,2018,2018-01-01,40-44,Other Citizen,0.3
Sarawak,2018,2018-01-01,40-44,Other Non-Citizen,11.2
Sarawak,2018,2018-01-01,45-49,Bumi Malay,35.8
Sarawak,2018,2018-01-01,45-49,Bumi Other,79.7
Sarawak,2018,2018-01-01,45-49,Chinese,39.1
Sarawak,2018,2018-01-01,45-49,Indian,0.5
Sarawak,2018,2018-01-01,45-49,Other Citizen,0.2
Sarawak,2018,2018-01-01,45-49,Other Non-Citizen,5
Sarawak,2018,2018-01-01,50-54,Bumi Malay,32.1
Sarawak,2018,2018-01-01,50-54,Bumi Other,73.4
Sarawak,2018,2018-01-01,50-54,Chinese,37.9
Sarawak,2018,2018-01-01,50-54,Indian,0.4
Sarawak,2018,2018-01-01,50-54,Other Citizen,0.2
Sarawak,2018,2018-01-01,50-54,Other Non-Citizen,2.5
Sarawak,2018,2018-01-01,55-59,Bumi Malay,26.6
Sarawak,2018,2018-01-01,55-59,Bumi Other,63.3
Sarawak,2018,2018-01-01,55-59,Chinese,35.9
Sarawak,2018,2018-01-01,55-59,Indian,0.4
Sarawak,2018,2018-01-01,55-59,Other Citizen,0.2
Sarawak,2018,2018-01-01,55-59,Other Non-Citizen,1.3
Sarawak,2018,2018-01-01,60-64,Bumi Malay,20.3
Sarawak,2018,2018-01-01,60-64,Bumi Other,49.1
Sarawak,2018,2018-01-01,60-64,Chinese,32.5
Sarawak,2018,2018-01-01,60-64,Indian,0.3
Sarawak,2018,2018-01-01,60-64,Other Citizen,0.2
Sarawak,2018,2018-01-01,60-64,Other Non-Citizen,1.1
Sarawak,2018,2018-01-01,65-69,Bumi Malay,14.6
Sarawak,2018,2018-01-01,65-69,Bumi Other,35.3
Sarawak,2018,2018-01-01,65-69,Chinese,25.3
Sarawak,2018,2018-01-01,65-69,Indian,0.2
Sarawak,2018,2018-01-01,65-69,Other Citizen,0.1
Sarawak,2018,2018-01-01,65-69,Other Non-Citizen,0.7
Sarawak,2018,2018-01-01,70-74,Bumi Malay,9.6
Sarawak,2018,2018-01-01,70-74,Bumi Other,27
Sarawak,2018,2018-01-01,70-74,Chinese,16.1
Sarawak,2018,2018-01-01,70-74,Indian,0.2
Sarawak,2018,2018-01-01,70-74,Other Citizen,0.1
Sarawak,2018,2018-01-01,70-74,Other Non-Citizen,0.4
Sarawak,2018,2018-01-01,75-79,Bumi Malay,6
Sarawak,2018,2018-01-01,75-79,Bumi Other,17
Sarawak,2018,2018-01-01,75-79,Chinese,10.8
Sarawak,2018,2018-01-01,75-79,Indian,0.1
Sarawak,2018,2018-01-01,75-79,Other Citizen,0
Sarawak,2018,2018-01-01,75-79,Other Non-Citizen,0.4
Sarawak,2018,2018-01-01,80-84,Bumi Malay,3
Sarawak,2018,2018-01-01,80-84,Bumi Other,10
Sarawak,2018,2018-01-01,80-84,Chinese,6.4
Sarawak,2018,2018-01-01,80-84,Indian,0.1
Sarawak,2018,2018-01-01,80-84,Other Citizen,0
Sarawak,2018,2018-01-01,80-84,Other Non-Citizen,0.3
